更新时间,#genre#
三沙卫视,http://218.78.180.91:9999/rtp/239.45.1.82:5140$1920x1080
三沙卫视,http://223.11.153.2:7777/rtp/239.1.1.70:8070$1920x1080
三沙卫视,http://223.10.61.150:8083/rtp/239.1.1.70:8070$1920x1080
三沙卫视,http://223.10.39.207:8083/rtp/239.1.1.70:8070$1920x1080
三沙卫视,http://110.178.77.222:8083/rtp/239.1.1.70:8070$1920x1080
三沙卫视,http://223.10.0.119:8083/rtp/239.1.1.70:8070$1920x1080
三沙卫视,http://223.10.39.207:8082/rtp/239.1.1.70:8070$1920x1080
三沙卫视,http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221227172/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
三沙卫视,http://114.243.97.208:8822/rtp/239.3.1.155:4120$1920x1080
三沙卫视,http://[2409:8087:2001:20:2800:0:df6e:eb21]:80/ott.mobaibox.com/PLTV/4/224/3221228626/index.m3u8
三沙卫视,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/08984400000000060000000000000319/index.m3u8?fmmv6
三沙卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/4600001000000000117/1.m3u8
三沙卫视,http://[2409:8087:5e01:34::20]:6610/ZTE_CMS/08984400000000060000000000000319/index.m3u8?IAS
三沙卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001185/index.m3u8
三沙卫视,http://[2409:8087:3428:20:500::1009]:6610/PLTV/88888888/224/3221227172/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
延边卫视,http://61.138.128.226:19901/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0
延边卫视,http://122.9.151.210:887/rtp/238.255.2.204:5999
延边卫视,http://[2409:8087:1a0b:df::4020]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226516/index.m3u8
延边卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000005000266008/1.m3u8
延边卫视,https://stream1.freetv.fun/a26f33a3504d1ef90a6b1750c720fb6b6a0dcab447c91e0afd790b9fe21b2bbf.m3u8
延边卫视,http://[2409:8087:1a0b:df::4020]:80/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226516/index.m3u8
延边卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226516/index.m3u8
延边卫视,https://stream1.freetv.fun/d2ea3a364fa453b29060ebccb5a06a1941755859c0182ab0f071473c08738fc2.m3u8
延边卫视,http://[2409:8087:2801:20:100::51]/wh7f454c46tw1040851875_-1798974461/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221236229/index.m3u8?icpid=88888888&RTS=1717811865&from=5&hms_devid=372&online=1717811865&vqe=3
延边卫视,http://36.49.51.252:30007/rtp/239.37.0.116:5540$1920x1080
延边卫视,http://218.86.140.185:9527/rtp/238.255.2.204:5999$1920x1080
延边卫视,http://hsv4dcdn.qnqcdn.net/gdcucc-livod.qn-cdn.gitv.tv/gitv_live/G_YANBIAN/G_YANBIAN.m3u8?p=GITV&area=GD_CUCC&
延边卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001470/index.m3u8
延边卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/2/224/3221226516/2.m3u8
☘️浙江频道,#genre#
浙江新闻,http://125.109.62.72:9999/rtp/233.50.201.137:5140$1920x1080
浙江新闻,http://120.55.49.231:3095/rtp/233.50.201.137:5140
浙江新闻,http://125.123.147.237:8888/rtp/233.50.201.137:5140$1920x1080
浙江新闻,https://stream1.freetv.fun/zhe-jiang-xin-wen-1.m3u8
浙江新闻,https://stream1.freetv.fun/zhe-jiang-xin-wen-4.m3u8
浙江新闻,https://stream1.freetv.fun/7fa07158e038a9bae3747a0cb9f8e8ff1aaba32669d28d99a498716f16569c1d.m3u8
浙江新闻,https://stream1.freetv.fun/4cb4bcb7ae35f2b30dee6b1be1a2d22108c73e9bc3729826ea009821ae7af456.m3u8
浙江民生,http://125.109.62.72:9999/rtp/233.50.201.136:5140$1920x1080
浙江民生,http://120.55.49.231:3095/rtp/233.50.201.136:5140
浙江民生,http://125.123.147.237:8888/rtp/233.50.201.136:5140$1920x1080
浙江钱江,http://125.109.62.72:9999/rtp/233.50.201.132:5140$1920x1080
浙江钱江,http://120.55.49.231:3095/rtp/233.50.201.132:5140
浙江钱江,http://125.123.147.237:8888/rtp/233.50.201.132:5140$1920x1080
浙江钱江,https://stream1.freetv.fun/zhe-jiang-qian-jiang-du-shi-3.m3u8
浙江钱江,https://stream1.freetv.fun/zhe-jiang-qian-jiang-du-shi-5.m3u8
浙江经济,http://125.109.62.72:9999/rtp/233.50.201.133:5140$1920x1080
浙江经济,http://120.55.49.231:3095/rtp/233.50.201.133:5140
浙江经济,http://125.123.147.237:8888/rtp/233.50.201.133:5140$1920x1080
浙江少儿,http://125.109.62.72:9999/rtp/233.50.201.138:5140$1920x1080
浙江少儿,http://120.55.49.231:3095/rtp/233.50.201.138:5140
浙江少儿,http://125.123.147.237:8888/rtp/233.50.201.138:5140$1920x1080
浙江少儿,https://stream1.freetv.fun/zhe-jiang-shao-er-1.m3u8
浙江少儿,https://stream1.freetv.fun/zhe-jiang-shao-er-7.m3u8
浙江少儿,https://ct-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8$1920x1080
浙江少儿,http://60.179.84.186:8888/rtp/233.50.201.138:5140$1920x1080
浙江少儿,https://stream1.freetv.fun/zhe-jiang-shao-er-8.m3u8
浙江少儿,http://101.68.81.44:9999/rtp/233.50.201.138:5140$1920x1080
之江纪录,http://125.109.62.72:9999/rtp/233.50.202.25:5140$1920x1080
之江纪录,http://120.55.49.231:3095/rtp/233.50.202.25:5140
之江纪录,http://125.123.147.237:8888/rtp/233.50.202.25:5140$1920x1080
之江纪录,http://117.72.68.25:9930/migu.php?id=zjjl
浙江国际,https://stream1.freetv.fun/zhe-jiang-guo-ji-10.m3u8
浙江国际,https://stream1.freetv.fun/zhe-jiang-guo-ji-1.m3u8
浙江国际,https://stream1.freetv.fun/zhe-jiang-guo-ji-8.m3u8
浙江国际,https://stream1.freetv.fun/8edc171ba7945fd93cc0f2c9e39b48ba0a94500d0029db9456dfdc2d75f9ea9d.m3u8
浙江国际,https://stream1.freetv.fun/zhe-jiang-guo-ji-9.m3u8
杭州综合,http://125.109.62.72:9999/rtp/233.50.201.173:5140$1920x1080
杭州综合,http://120.55.49.231:3095/rtp/233.50.201.173:5140
杭州综合,http://125.123.147.237:8888/rtp/233.50.201.173:5140$1920x1080
杭州综合,https://live.hoolo.tv/hztv1/playlist.m3u8?auth_key=1723272388-0-0-7d44ca05c83dfe1f7a20c815d39eebd6
杭州综合,https://stream1.freetv.fun/hang-zhou-zong-he-3.ctv
杭州综合,http://117.72.68.25:9930/migu.php?id=hzzh
杭州西湖明珠,https://live.hoolo.tv/hztv2/playlist.m3u8?auth_key=1723272394-0-0-9dba22604a50a3ad32ec8f1f39cf170f
杭州生活,http://125.109.62.72:9999/rtp/233.50.201.175:5140$1920x1080
杭州生活,http://120.55.49.231:3095/rtp/233.50.201.175:5140
杭州生活,http://125.123.147.237:8888/rtp/233.50.201.175:5140$1920x1080
杭州生活,https://stream1.freetv.fun/hang-zhou-sheng-huo-3.ctv
杭州生活,https://live.hoolo.tv/hztv3/playlist.m3u8?auth_key=1723272401-0-0-a596ea9a0196f612dabfe95793374005
杭州生活,https://stream1.freetv.fun/hang-zhou-sheng-huo-4.ctv
杭州生活,http://117.72.68.25:9930/migu.php?id=hzsh
杭州影视,http://125.109.62.72:9999/rtp/233.50.201.176:5140$1920x1080
杭州影视,http://120.55.49.231:3095/rtp/233.50.201.176:5140
杭州影视,http://125.123.147.237:8888/rtp/233.50.201.176:5140$1920x1080
杭州影视,https://live3.hoolo.tv/hztv4/playlist.m3u8?auth_key=1723272408-0-0-44b1db1d4adb33476608bfffa87dc6a2
杭州影视,https://stream1.freetv.fun/hang-zhou-ying-shi-3.ctv
杭州影视,https://stream1.freetv.fun/hang-zhou-ying-shi-2.ctv
杭州影视,http://117.72.68.25:9930/migu.php?id=hzys
杭州青少,http://125.109.62.72:9999/rtp/233.50.201.177:5140$1920x1080
杭州青少,http://120.55.49.231:3095/rtp/233.50.201.177:5140
杭州青少,http://125.123.147.237:8888/rtp/233.50.201.177:5140$1920x1080
杭州导视,http://125.109.62.72:9999/rtp/233.50.201.182:5140$1920x1080
杭州导视,http://120.55.49.231:3095/rtp/233.50.201.182:5140
杭州导视,http://125.123.147.237:8888/rtp/233.50.201.182:5140$1920x1080
丽水新闻,http://125.109.62.72:9999/rtp/233.50.201.162:5140$1920x1080
丽水新闻,http://120.55.49.231:3095/rtp/233.50.201.162:5140
丽水新闻,http://125.123.147.237:8888/rtp/233.50.201.162:5140$1920x1080
湖州公共,https://stream1.freetv.fun/hu-zhou-gong-gong-2.ctv
湖州公共,https://stream1.freetv.fun/hu-zhou-gong-gong-1.m3u8
衢州公共频道,http://125.109.62.72:9999/rtp/233.50.202.12:5140$1920x1080
衢州公共频道,http://120.55.49.231:3095/rtp/233.50.202.12:5140
衢州公共频道,http://125.123.147.237:8888/rtp/233.50.202.12:5140$1920x1080
☘️陕西频道,#genre#
延安一套新闻综合频道,http://lives.cloud.yanews.cn/video/s10001-YATV-2/index.m3u8
延安二套公共频道,http://lives.cloud.yanews.cn/video/s10001-YATV-1/index.m3u8
陕西体育休闲,http://117.72.68.25:9930/shanxi.php?id=sxtyxx
陕西公共,http://117.72.68.25:9930/shanxi.php?id=sxgg
陕西公共频道,http://117.72.68.25:9930/shanxi.php?id=sxgg
陕西农林,http://125.71.159.29:6666/rtp/239.93.0.100:5140$1920x1080
陕西新闻资讯,http://117.72.68.25:9930/shanxi.php?id=sxxwzx
陕西新闻资讯,http://124.116.183.146:9901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
陕西生活,http://117.72.68.25:9930/shanxi.php?id=sxsh
陕西生活频道,http://117.72.68.25:9930/shanxi.php?id=sxsh
陕西都市青春,http://117.72.68.25:9930/shanxi.php?id=sxdsqc
陕西都市青春,http://124.116.183.146:9901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
🎬电影频道,#genre#
CHC家庭影院,http://58.19.38.162:9901/tsfile/live/1036_1.m3u8?key=txiptv&playlive=1&authid=0
CHC家庭影院,http://60.223.90.184:8002/rtp/226.0.2.240:9820$1920x1080
CHC家庭影院,http://211.90.83.70:8002/rtp/226.0.2.240:9820$1920x1080
CHC家庭影院,http://60.223.72.20:8004/rtp/226.0.2.240:9820$1920x1080
CHC家庭影院,https://stream1.freetv.fun/chcjia-ting-ying-yuan-7.ctv
CHC家庭影院,http://110.53.52.63:8888/newlive/live/hls/51/live.m3u8
CHC家庭影院,https://stream1.freetv.fun/chcjia-ting-ying-yuan-6.ctv
CHC家庭影院,https://stream1.freetv.fun/chcjia-ting-ying-yuan-16.ctv
CHC家庭影院,https://stream1.freetv.fun/chcjia-ting-ying-yuan-8.ctv
CHC家庭影院,http://58.48.200.208:12312/rtp/239.69.1.243:11100$1920x1080
CHC家庭影院,http://111.77.251.232:4022/rtp/239.252.219.84:5140$1920x1080
CHC家庭影院,http://36.49.51.252:30007/rtp/239.37.0.188:5540$1920x1080
CHC家庭影院,http://116.135.2.207:8083/rtp/226.0.2.240:9820$1920x1080
CHC家庭影院,http://118.81.203.242:8082/rtp/226.0.2.240:9820$1920x1080
CHC家庭影院,http://171.120.76.48:8002/rtp/226.0.2.240:9820$1920x1080
CHC家庭影院,http://60.221.41.55:4022/rtp/226.0.2.240:9820$1920x1080
CHC家庭影院,http://171.120.76.48:8001/rtp/226.0.2.240:9820$1920x1080
CHC家庭影院,http://171.117.183.38:8083/rtp/226.0.2.240:9820$1920x1080
CHC家庭影院,http://60.220.167.69:8082/rtp/226.0.2.240:9820$1920x1080
CHC家庭影院,https://stream1.freetv.fun/chcjia-ting-ying-yuan-4.m3u8
CHC家庭影院,http://218.76.32.193:9901/tsfile/live/1018_1.m3u8
CHC家庭影院,https://vip.taoiptv.cn/source/gzyx.php?id=548e8018101d7fa134d91615728a5a93.m3u8&sign=ugxuj7$1920x1080
CHC家庭影院,https://stream1.freetv.fun/chcjia-ting-ying-yuan-20.ctv
CHC家庭影院,http://iptvcyp.top:9901/tsfile/live/1035_1.m3u8?key=txiptv&playlive=1&authid=0
CHC家庭影院,https://stream1.freetv.fun/chcjia-ting-ying-yuan-19.ctv
CHC家庭影院,https://vip.taoiptv.cn/source/gzyx.php?id=548e8018101d7fa134d91615728a5a93.m3u8&sign=06zcwd$1920x1080
CHC家庭影院,http://60.220.167.69:8083/rtp/226.0.2.240:9820$1920x1080
CHC动作电影,http://58.48.5.186:1111/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0
CHC动作电影,http://58.19.38.162:9901/tsfile/live/1037_1.m3u8?key=txiptv&playlive=1&authid=0
CHC动作电影,http://60.223.90.184:8002/rtp/226.0.2.94:8012$1920x1080
CHC动作电影,http://211.90.83.70:8002/rtp/226.0.2.94:8012$1920x1080
CHC动作电影,http://60.223.72.20:8004/rtp/226.0.2.94:8012$1920x1080
CHC动作电影,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000004000018653/1.m3u8
CHC动作电影,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN6380763222d00/index.m3u8?m3u8_level=2
CHC动作电影,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010003/1.m3u8
CHC动作电影,http://58.48.200.208:12312/rtp/239.69.1.242:11094$1920x1080
CHC动作电影,http://111.77.251.232:4022/rtp/239.252.219.85:5140$1920x1080
CHC动作电影,http://36.49.51.252:30007/rtp/239.37.0.186:5540$1920x1080
CHC动作电影,http://116.135.2.207:8083/rtp/226.0.2.94:8012$1920x1080
CHC动作电影,http://118.81.203.242:8082/rtp/226.0.2.94:8012$1920x1080
CHC动作电影,http://171.120.76.48:8002/rtp/226.0.2.94:8012$1920x1080
CHC动作电影,http://60.221.41.55:4022/rtp/226.0.2.94:8012$1920x1080
CHC动作电影,http://171.120.76.48:8001/rtp/226.0.2.94:8012$1920x1080
CHC动作电影,http://171.117.183.38:8083/rtp/226.0.2.94:8012$1920x1080
CHC动作电影,https://stream1.freetv.fun/chcdong-zuo-dian-ying-32.ctv
CHC动作电影,https://stream1.freetv.fun/chc-dong-zuo-dian-ying-1.ctv
CHC动作电影,https://stream1.freetv.fun/chcdong-zuo-dian-ying-8.ctv
CHC动作电影,https://stream1.freetv.fun/ipv6-chcdong-zuo-dian-ying-3.m3u8
CHC动作电影,https://stream1.freetv.fun/chcdong-zuo-dian-ying-28.ctv
CHC动作电影,http://60.220.167.69:8082/rtp/226.0.2.94:8012$1920x1080
CHC动作电影,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225661/index.m3u8
CHC动作电影,http://117.72.68.25:9930/migu.php?id=chcdz
CHC动作电影,https://stream1.freetv.fun/chcdong-zuo-dian-ying-18.ctv
CHC高清电影,http://58.19.38.162:9901/tsfile/live/1038_1.m3u8?key=txiptv&playlive=1&authid=0
CHC高清电影,http://58.48.5.186:1111/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
CHC高清电影,http://220.249.114.102:9901/tsfile/live/1015_1.m3u8?key=txiptv&playlive=1&authid=0
CHC高清电影,http://60.223.90.184:8002/rtp/226.0.2.93:8004$1920x1080
CHC高清电影,http://211.90.83.70:8002/rtp/226.0.2.93:8004$1920x1080
CHC高清电影,http://60.223.72.20:8004/rtp/226.0.2.93:8004$1920x1080
CHC高清电影,http://58.48.200.208:12312/rtp/239.69.1.241:11088$1920x1080
CHC高清电影,http://111.77.251.232:4022/rtp/239.252.219.83:5140$1920x1080
CHC高清电影,http://36.49.51.252:30007/rtp/239.37.0.187:5540$1920x1080
CHC高清电影,http://116.135.2.207:8083/rtp/226.0.2.93:8004$1920x1080
CHC高清电影,http://118.81.203.242:8082/rtp/226.0.2.93:8004$1920x1080
CHC高清电影,http://171.120.76.48:8002/rtp/226.0.2.93:8004$1920x1080
CHC高清电影,http://60.221.41.55:4022/rtp/226.0.2.93:8004$1920x1080
CHC高清电影,http://171.120.76.48:8001/rtp/226.0.2.93:8004$1920x1080
CHC高清电影,http://171.117.183.38:8083/rtp/226.0.2.93:8004$1920x1080
CHC高清电影,http://60.220.167.69:8083/rtp/226.0.2.93:8004$1920x1080
CHC高清电影,http://183.188.23.41:6000/rtp/226.0.2.93:8004$1920x1080
CHC高清电影,http://enlen.vip:4022/rtp/239.200.201.34:8148$1920x1080
CHC高清电影,http://116.179.149.222:6001/rtp/226.0.2.93:8004$1920x1080
CHC高清电影,http://111.165.215.158:50000/rtp/225.1.1.214:5002$1920x1080
CHC高清电影,http://cg14.hunancatv.cn:9090/live/CHCGQ_8000.m3u8?deviceid=866265039837531&sid=Yp6brv0MWYukAl4oJr9yrw%3D%3D&nonce=Ri1TgJg9dlAK&acl=0111&hlsSessionID=11082234455604315487&srchost=172.16.22.158:8060&gid=QTVto%2BZu6pkkcNYy4OxcMg%3D%3D
CHC高清电影,http://iptvcyp.top:9901/tsfile/live/1033_1.m3u8?key=txiptv&playlive=1&authid=0
CHC高清电影,http://220.176.218.6:8888/rtp/239.252.219.83:5140$1920x1080
淘剧场,http://114.243.98.166:8822/rtp/239.3.1.95:8001$1920x1080
淘剧场,http://123.114.80.74:8012/rtp/239.3.1.95:8001$1920x1080
淘剧场,http://114.249.110.69:4022/rtp/239.3.1.95:8001$1920x1080
淘剧场,http://123.117.36.74:4001/rtp/239.3.1.95:8001$1920x1080
淘剧场,http://114.243.109.253:8822/rtp/239.3.1.95:8001$1920x1080
淘剧场,http://114.243.111.3:8822/rtp/239.3.1.95:8001$1920x1080
淘剧场,http://123.118.102.27:4022/rtp/239.3.1.95:8001$1920x1080
淘剧场,http://114.243.103.165:8822/rtp/239.3.1.95:8001$1920x1080
淘剧场,http://114.243.99.81:4022/rtp/239.3.1.95:8001$1920x1080
淘剧场,http://114.243.156.93:8888/rtp/239.3.1.95:8001$1920x1080
淘剧场,http://114.243.97.208:8822/rtp/239.3.1.95:8001$1920x1080
淘剧场,http://221.218.157.61:3527/rtp/239.3.1.95:8001$1920x1080
淘娱乐,http://114.243.98.166:8822/rtp/239.3.1.100:8001$1920x1080
淘娱乐,http://123.114.80.74:8012/rtp/239.3.1.100:8001$1920x1080
淘娱乐,http://114.249.110.69:4022/rtp/239.3.1.100:8001$1920x1080
淘娱乐,http://123.117.36.74:4001/rtp/239.3.1.100:8001$1920x1080
淘娱乐,http://114.243.109.253:8822/rtp/239.3.1.100:8001$1920x1080
淘娱乐,http://114.243.111.3:8822/rtp/239.3.1.100:8001$1920x1080
淘娱乐,http://123.118.102.27:4022/rtp/239.3.1.100:8001$1920x1080
淘娱乐,http://114.243.103.165:8822/rtp/239.3.1.100:8001$1920x1080
淘娱乐,http://114.243.99.81:4022/rtp/239.3.1.100:8001$1920x1080
淘娱乐,http://114.243.156.93:8888/rtp/239.3.1.100:8001$1920x1080
淘娱乐,http://114.243.97.208:8822/rtp/239.3.1.100:8001$1920x1080
淘娱乐,http://221.218.157.61:3527/rtp/239.3.1.100:8001$1920x1080
淘电影,http://114.243.98.166:8822/rtp/239.3.1.250:8001$1920x1080
淘电影,http://123.114.80.74:8012/rtp/239.3.1.250:8001$1920x1080
淘电影,http://114.249.110.69:4022/rtp/239.3.1.250:8001$1920x1080
淘电影,http://123.117.36.74:4001/rtp/239.3.1.250:8001$1920x1080
淘电影,http://114.243.109.253:8822/rtp/239.3.1.250:8001$1920x1080
淘电影,http://114.243.111.3:8822/rtp/239.3.1.250:8001$1920x1080
淘电影,http://123.118.102.27:4022/rtp/239.3.1.250:8001$1920x1080
淘电影,http://114.243.103.165:8822/rtp/239.3.1.250:8001$1920x1080
淘电影,http://114.243.99.81:4022/rtp/239.3.1.250:8001$1920x1080
淘电影,http://114.243.156.93:8888/rtp/239.3.1.250:8001$1920x1080
淘电影,http://114.243.97.208:8822/rtp/239.3.1.250:8001$1920x1080
淘电影,http://221.218.157.61:3527/rtp/239.3.1.250:8001$1920x1080
NewTV惊悚悬疑,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225665/index.m3u8
NewTV惊悚悬疑,http://[2409:8087:1a0b:df::4002]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225665/index.m3u8
NewTV动作电影,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225661/index.m3u8
黑莓电影,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000004000019624/1.m3u8
黑莓电影,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010073/1.m3u8
黑莓电影,http://[2409:8087:1a01:df::4001]:80/TVOD/88888888/224/3221225681/main.m3u8
黑莓电影,http://[2409:8087:74d9:21::6]/270000001128/9900000095/index.m3u8
黑莓电影,http://[2409:8087:1a0b:df::4014]:80/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225743/index.m3u8
黑莓电影,http://[2409:8087:1a01:df::4001]/TVOD/88888888/224/3221225681/main.m3u8
黑莓电影,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225743/index.m3u8
黑莓电影,http://[2409:8087:1a0b:df::4014]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225743/index.m3u8
黑莓电影,http://[2409:8087:74d9:21::6]:80/270000001128/9900000095/index.m3u8
黑莓电影,http://www.72444165.xyz:5005/itv/ystenlive/1000000004000019624$1920x1080
黑莓电影,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225743/index.m3u8
靖天戏剧,http://litv.zapi.us.kg/?id=4gtv-4gtv058$1920x1080
靖天戏剧,http://serv00.bkpcp.top/litv3.php?id=4gtv-4gtv058$1920x1080
经典电影,http://113.57.20.158:9901/tsfile/live/1012_1.m3u8?key=txiptv&playlive=1&authid=0
经典电影,http://114.243.156.93:8888/rtp/239.3.1.195:9024$1920x1080
经典电影,http://221.218.157.61:3527/rtp/239.3.1.195:9024$1920x1080
经典电影,https://stream1.freetv.fun/jing-dian-dian-ying-3.m3u8
经典电影,http://61.163.181.78:9901/tsfile/live/1059_1.m3u8
经典电影,https://stream1.freetv.fun/jing-dian-dian-ying-19.ctv
经典电影,http://59.48.75.130:3052/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
经典电影,https://stream1.freetv.fun/jing-dian-dian-ying-11.m3u8
经典电影,http://125.71.159.29:6666/rtp/239.93.0.57:9024$1920x1080
经典电影,http://27.10.213.145:8001/rtp/225.0.4.48:7980$1920x1080
经典电影,http://114.243.98.166:8822/rtp/239.3.1.195:9024$1920x1080
经典电影,http://123.114.80.74:8012/rtp/239.3.1.195:9024$1920x1080
经典电影,http://114.249.110.69:4022/rtp/239.3.1.195:9024$1920x1080
经典电影,http://123.117.36.74:4001/rtp/239.3.1.195:9024$1920x1080
经典电影,http://114.243.109.253:8822/rtp/239.3.1.195:9024$1920x1080
经典电影,http://114.243.111.3:8822/rtp/239.3.1.195:9024$1920x1080
经典电影,http://123.118.102.27:4022/rtp/239.3.1.195:9024$1920x1080
经典电影,http://114.243.103.165:8822/rtp/239.3.1.195:9024$1920x1080
经典电影,https://live.metshop.top/yy/1355142167$1920x1080
IPTV经典电影,http://123.56.129.203:4310/rtp/225.1.8.203:9024
东森电影,http://1b6467f415.iok.la:9931/tsfile/live/1043_1.m3u8
东森超视,https://cdn.iptv8k.top/dl/jrys.php?id=217&time=20240926215313&ip=111.229.253.40
东森超视,http://38.64.72.148:80/hls/modn/list/2013/chunklist0.m3u8$1920x1080
东森超视,https://stream1.freetv.fun/dong-sen-chao-shi-4.m3u8
东森超视,http://8.137.59.151:3000/laoshu.php?key=66&id=56
东森超视,https://cdn.iptv8k.top/dl/jrys.php?id=216&time=20240926215313&ip=111.229.253.40
东森超视,https://stream1.freetv.fun/dong-sen-chao-shi-9.m3u8
东森超视,https://stream1.freetv.fun/dong-sen-chao-shi-8.ctv
🎥咪咕直播,#genre#
🪁动画频道,#genre#
少儿动画,http://125.71.159.29:6666/rtp/239.93.0.193:9000$1920x1080
少儿动画,http://114.243.98.166:8822/rtp/239.3.1.199:9000$1920x1080
少儿动画,http://123.114.80.74:8012/rtp/239.3.1.199:9000$1920x1080
少儿动画,http://114.249.110.69:4022/rtp/239.3.1.199:9000$1920x1080
少儿动画,http://123.117.36.74:4001/rtp/239.3.1.199:9000$1920x1080
少儿动画,http://114.243.109.253:8822/rtp/239.3.1.199:9000$1920x1080
少儿动画,http://114.243.111.3:8822/rtp/239.3.1.199:9000$1920x1080
少儿动画,http://123.118.102.27:4022/rtp/239.3.1.199:9000$1920x1080
少儿动画,http://114.243.103.165:8822/rtp/239.3.1.199:9000$1920x1080
少儿动画,http://114.243.99.81:4022/rtp/239.3.1.199:9000$1920x1080
少儿动画,http://114.243.156.93:8888/rtp/239.3.1.199:9000$1920x1080
少儿动画,http://114.243.97.208:8822/rtp/239.3.1.199:9000$1920x1080
少儿动画,http://221.218.157.61:3527/rtp/239.3.1.199:9000$1920x1080
卡酷动画,http://61.138.128.226:19901/tsfile/live/1017_1.m3u8?key=txiptv&playlive=1&authid=0
卡酷动画,http://175.0.32.62:8081/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0
卡酷动画,http://125.71.159.29:6666/rtp/239.93.0.208:5140$1920x1080
动漫秀场,http://116.226.25.48:4022/rtp/239.45.3.134:5140$1920x1080
动漫秀场,http://101.83.173.152:9999/rtp/239.45.3.134:5140$1920x1080
动漫秀场,http://116.226.14.76:8888/rtp/239.45.3.134:5140$1920x1080
动漫秀场,http://218.78.180.91:9999/rtp/239.45.3.134:5140$1920x1080
动漫秀场,http://223.11.153.2:7777/rtp/239.1.1.80:8080$1920x1080
动漫秀场,http://223.10.61.150:8083/rtp/239.1.1.80:8080$1920x1080
动漫秀场,http://223.10.39.207:8083/rtp/239.1.1.80:8080$1920x1080
动漫秀场,http://110.178.77.222:8083/rtp/239.1.1.80:8080$1920x1080
动漫秀场,http://223.10.0.119:8083/rtp/239.1.1.80:8080$1920x1080
动漫秀场,http://223.10.39.207:8082/rtp/239.1.1.80:8080$1920x1080
动漫秀场,http://101.68.81.44:9999/rtp/233.50.201.184:5140$1920x1080
动漫秀场,https://stream1.freetv.fun/ipv6-dong-man-xiu-chang-10.m3u8
动漫秀场,https://live.metshop.top/bestv.php?id=dmxc8m/8000000$1920x1080
动漫秀场,http://116.179.149.222:6001/rtp/226.0.2.183:9376$1920x1080
动漫秀场,http://114.226.243.7:4022/rtp/239.49.8.178:6000$1920x1080
动漫秀场,http://[2409:8087:1e03:21::42]:6610/cms001/ch00000090990000001196/index.m3u8?
动漫秀场,https://stream1.freetv.fun/c1a9c0728c4a8d7636c7de8d4f69f3abdc906231ea7f7e72d59433843738617f.m3u8
动漫秀场,https://stream1.freetv.fun/3db4e163a68d0e426d82c41072c03763ff9708ec882448590e3096d87f073067.m3u8
动漫秀场,http://120.55.49.231:3095/rtp/233.50.201.184:5140
动漫秀场,http://113.26.165.64:8082/rtp/239.1.1.80:8080$1920x1080
动漫秀场,http://1.70.35.224:8083/rtp/239.1.1.80:8080$1920x1080
动漫秀场,http://110.177.146.171:888/rtp/239.1.1.80:8080$1920x1080
动漫秀场,http://223.10.115.195:8082/rtp/239.1.1.80:8080$1920x1080
动漫秀场,http://110.178.77.222:8084/rtp/239.1.1.80:8080$1920x1080
